,Model_Name,GPU_Type,Dataset,Epoch,Val_Loss
487,vit,V100,TinyImageNet,93,2.553998697682566
488,vit,P100,TinyImageNet,94,2.38800169111205
489,vit,V100,TinyImageNet,94,2.526651651346706
490,vit,P100,TinyImageNet,95,2.422811926436161
491,vit,V100,TinyImageNet,95,2.544373397094148
492,vit,P100,TinyImageNet,96,2.391016542428778
493,vit,V100,TinyImageNet,96,2.556930450242922
494,vit,P100,TinyImageNet,97,2.426593825759074
495,vit,V100,TinyImageNet,97,2.534671065625063
496,vit,P100,TinyImageNet,98,2.428800173048552
497,vit,V100,TinyImageNet,98,2.552315920961499
498,vit,P100,TinyImageNet,99,2.4447992777831473
499,vit,V100,TinyImageNet,99,2.5473448329140935
500,deformable_vit,K80,TinyImageNet,0,4.270865374714982
501,deformable_vit,K80,cifar100,0,4.1484488143399245
502,deformable_vit,K80,cifar10,0,1.7922384921665035
503,deformable_vit,K80,TinyImageNet,1,4.150630451926435
504,deformable_vit,K80,cifar100,1,3.8623204793381642
505,deformable_vit,K80,cifar10,1,1.7130689551096359
506,deformable_vit,K80,TinyImageNet,2,4.064469028980419
507,deformable_vit,K80,cifar100,2,3.602792847639178
508,deformable_vit,K80,cifar10,2,1.5953495020515305
509,deformable_vit,K80,TinyImageNet,3,3.961040526951387
510,deformable_vit,K80,cifar100,3,3.371446529865675
511,deformable_vit,K80,cifar10,3,1.4867714071596012
512,deformable_vit,K80,TinyImageNet,4,3.8448654858922073
513,deformable_vit,K80,cifar100,4,3.2010054368290826
514,deformable_vit,K80,cifar10,4,1.409515300883641
515,deformable_vit,K80,TinyImageNet,5,3.7490949185170663
516,deformable_vit,K80,cifar100,5,3.0336498427775256
517,deformable_vit,K80,cifar10,5,1.3638440077044662
518,deformable_vit,K80,TinyImageNet,6,3.6167479340129005
519,deformable_vit,K80,cifar100,6,2.86816952231324
520,deformable_vit,K80,cifar10,6,1.2987248202747719
521,deformable_vit,K80,TinyImageNet,7,3.5039018700147957
522,deformable_vit,K80,cifar100,7,2.773839427695583
523,deformable_vit,K80,cifar10,7,1.2087707021602982
524,deformable_vit,K80,TinyImageNet,8,3.371292318837707
525,deformable_vit,K80,cifar100,8,2.6634492481867444
526,deformable_vit,K80,cifar10,8,1.1802313835294729
527,deformable_vit,K80,TinyImageNet,9,3.326304772233042
528,deformable_vit,K80,cifar100,9,2.56605403140489
529,deformable_vit,K80,cifar10,9,1.119860864039569
530,deformable_vit,K80,TinyImageNet,10,3.215509143699225
531,deformable_vit,K80,cifar100,10,2.4970101513338667
532,deformable_vit,K80,cifar10,10,1.0864067961326576
533,deformable_vit,K80,TinyImageNet,11,3.0681433337692954
534,deformable_vit,K80,cifar100,11,2.4359224405956525
535,deformable_vit,K80,cifar10,11,1.0530819897647656
536,deformable_vit,K80,TinyImageNet,12,3.0013369467546958
537,deformable_vit,K80,cifar100,12,2.398051346167256
538,deformable_vit,K80,cifar10,12,1.021395513428929
539,deformable_vit,K80,TinyImageNet,13,2.9525117465034736
540,deformable_vit,K80,cifar100,13,2.371357597508941
541,deformable_vit,K80,cifar10,13,0.959160452173103
542,deformable_vit,K80,TinyImageNet,14,2.8268238641746763
543,deformable_vit,K80,cifar100,14,2.329985413532718
544,deformable_vit,K80,cifar10,14,0.938339646273906
545,deformable_vit,K80,TinyImageNet,15,2.7626856463685194
546,deformable_vit,K80,cifar100,15,2.3646653369118837
547,deformable_vit,K80,cifar10,15,0.9020015899470797
548,deformable_vit,K80,TinyImageNet,16,2.682022005753047
549,deformable_vit,K80,cifar100,16,2.3331472167879954
550,deformable_vit,K80,cifar10,16,0.9062611608243024
551,deformable_vit,K80,TinyImageNet,17,2.6338281095849063
552,deformable_vit,K80,cifar100,17,2.2846799947137404
553,deformable_vit,K80,cifar10,17,0.878373410894028
554,deformable_vit,K80,TinyImageNet,18,2.5761197889263303
555,deformable_vit,K80,cifar100,18,2.3245302992660535
556,deformable_vit,K80,cifar10,18,0.851524717769989
557,deformable_vit,K80,TinyImageNet,19,2.543239707908282
558,deformable_vit,K80,cifar100,19,2.3200582687765023
559,deformable_vit,K80,cifar10,19,0.8165109881860779
560,deformable_vit,K80,TinyImageNet,20,2.5133973109625547
561,deformable_vit,K80,cifar100,20,2.321551465541523
562,deformable_vit,K80,cifar10,20,0.7865625976147769
563,deformable_vit,K80,TinyImageNet,21,2.470957432601607
564,deformable_vit,K80,cifar100,21,2.3079536516166383
565,deformable_vit,K80,cifar10,21,0.8014761138026391
566,deformable_vit,K80,TinyImageNet,22,2.456944532022927
567,deformable_vit,K80,cifar100,22,2.2807786569405404
568,deformable_vit,K80,cifar10,22,0.7965957871332576
569,deformable_vit,K80,TinyImageNet,23,2.4441533752108535
570,deformable_vit,K80,cifar100,23,2.255848513861966
571,deformable_vit,K80,cifar10,23,0.7745102480865825
572,deformable_vit,K80,TinyImageNet,24,2.457691186429193
573,deformable_vit,K80,cifar100,24,2.215520908586639
574,deformable_vit,K80,cifar10,24,0.7646031433301266
575,deformable_vit,K80,TinyImageNet,25,2.443335474503728
576,deformable_vit,K80,cifar100,25,2.1781151920226915
577,deformable_vit,K80,cifar10,25,0.7395600222365459
578,deformable_vit,K80,TinyImageNet,26,2.429537252665003
579,deformable_vit,K80,cifar100,26,2.217234931377859
580,deformable_vit,K80,cifar10,26,0.7174708602656531
581,deformable_vit,K80,TinyImageNet,27,2.4334571061629178
582,deformable_vit,K80,cifar100,27,2.1914825380929455
583,deformable_vit,K80,cifar10,27,0.7115899619455819
584,deformable_vit,K80,TinyImageNet,28,2.4552241705632807
585,deformable_vit,K80,cifar100,28,2.2186321642520204
586,deformable_vit,K80,cifar10,28,0.692443932945028
587,deformable_vit,K80,TinyImageNet,29,2.448911591426651
588,deformable_vit,K80,cifar100,29,2.1828299187131046
589,deformable_vit,K80,cifar10,29,0.6917394402144307
590,deformable_vit,K80,TinyImageNet,30,2.4759113744022567
591,deformable_vit,K80,cifar100,30,2.1778889677402313
592,deformable_vit,K80,cifar10,30,0.6811682315257923
593,deformable_vit,K80,TinyImageNet,31,2.4456249551366946
594,deformable_vit,K80,cifar100,31,2.169619329633388
595,deformable_vit,K80,cifar10,31,0.6568612155331915
596,deformable_vit,K80,TinyImageNet,32,2.4167881157151303
597,deformable_vit,K80,cifar100,32,2.1679117176786367
598,deformable_vit,K80,cifar10,32,0.6874562675170113
599,deformable_vit,K80,TinyImageNet,33,2.4358885992984276
600,deformable_vit,K80,cifar100,33,2.1405770643728195
601,deformable_vit,K80,cifar10,33,0.6652591035524777
602,deformable_vit,K80,TinyImageNet,34,2.4500209175128
603,deformable_vit,K80,cifar100,34,2.137875607698826
604,deformable_vit,K80,cifar10,34,0.6438050840661789
605,deformable_vit,K80,TinyImageNet,35,2.4423108028047253
606,deformable_vit,K80,cifar100,35,2.123273380544215
607,deformable_vit,K80,cifar10,35,0.6411789350490219
608,deformable_vit,K80,TinyImageNet,36,2.442573941969265
609,deformable_vit,K80,cifar100,36,2.14340835911208
610,deformable_vit,K80,cifar10,36,0.6530645826808422
611,deformable_vit,K80,TinyImageNet,37,2.4489485933102544
612,deformable_vit,K80,cifar100,37,2.1107869301273166
613,deformable_vit,K80,cifar10,37,0.6504261134298752
614,deformable_vit,K80,TinyImageNet,38,2.447127890589341
615,deformable_vit,K80,cifar100,38,2.125999597523455
616,deformable_vit,K80,cifar10,38,0.6317175408829997
617,deformable_vit,K80,TinyImageNet,39,2.449583392894833
618,deformable_vit,K80,cifar100,39,2.1136545653497922
619,deformable_vit,K80,cifar10,39,0.6360606544029167
620,deformable_vit,K80,TinyImageNet,40,2.426854898987359
621,deformable_vit,K80,cifar100,40,2.096333956175853
622,deformable_vit,K80,cifar10,40,0.6506578684473511
623,deformable_vit,K80,TinyImageNet,41,2.4386626784521557
624,deformable_vit,K80,cifar100,41,2.0897560221812346
625,deformable_vit,K80,cifar10,41,0.6523936927916711
626,deformable_vit,K80,TinyImageNet,42,2.440166946689648
627,deformable_vit,K80,cifar100,42,2.042674557839663
628,deformable_vit,K80,cifar10,42,0.612211868005757
629,deformable_vit,K80,TinyImageNet,43,2.402380042407826
630,deformable_vit,K80,cifar100,43,2.0262311416819654
631,deformable_vit,K80,cifar10,43,0.6200890775860661
632,deformable_vit,K80,TinyImageNet,44,2.400317472713767
633,deformable_vit,K80,cifar100,44,1.9647510975416778
634,deformable_vit,K80,cifar10,44,0.6217495360203837
635,deformable_vit,K80,TinyImageNet,45,2.433966370944582
636,deformable_vit,K80,cifar100,45,1.9696671662125338
637,deformable_vit,K80,cifar10,45,0.6034169223852404
638,deformable_vit,K80,TinyImageNet,46,2.429399020606104
639,deformable_vit,K80,cifar100,46,1.9421709242103566
640,deformable_vit,K80,cifar10,46,0.6162496813746032
641,deformable_vit,K80,TinyImageNet,47,2.4151643075945257
642,deformable_vit,K80,cifar100,47,1.9243082448003428
643,deformable_vit,K80,cifar10,47,0.599617300200436
644,deformable_vit,K80,TinyImageNet,48,2.3992662283694153
645,deformable_vit,K80,cifar100,48,1.930794684155912
646,deformable_vit,K80,cifar10,48,0.6226238676587681
647,deformable_vit,K80,TinyImageNet,49,2.4101095051736148
648,deformable_vit,K80,cifar100,49,1.902762110944656
649,deformable_vit,K80,cifar10,49,0.6054847024065826
650,deformable_vit,K80,TinyImageNet,50,2.4007671768161396
651,deformable_vit,K80,cifar100,50,1.937531501008436
652,deformable_vit,K80,cifar10,50,0.6147735718866246
653,deformable_vit,K80,TinyImageNet,51,2.3693951067231773
654,deformable_vit,K80,cifar100,51,1.8933909889617326
655,deformable_vit,K80,cifar10,51,0.6053101211281156
656,deformable_vit,K80,TinyImageNet,52,2.433693032675941
657,deformable_vit,K80,cifar100,52,1.9090201139591436
658,deformable_vit,K80,cifar10,52,0.6242517356578184
659,deformable_vit,K80,TinyImageNet,53,2.3989307584634556
660,deformable_vit,K80,cifar100,53,1.9512655177159108
661,deformable_vit,K80,cifar10,53,0.586215708864938
662,deformable_vit,K80,TinyImageNet,54,2.3939939824607843
663,deformable_vit,K80,cifar100,54,1.932639224820605
664,deformable_vit,K80,cifar10,54,0.5900180249423405
665,deformable_vit,K80,TinyImageNet,55,2.4092186792468917
666,deformable_vit,K80,cifar100,55,1.9662812447741815
667,deformable_vit,K80,cifar10,55,0.5663643771335262
668,deformable_vit,K80,TinyImageNet,56,2.3996919831266523
669,deformable_vit,K80,cifar100,56,1.9656263633211548
670,deformable_vit,K80,cifar10,56,0.6304371835537013
671,deformable_vit,K80,TinyImageNet,57,2.3557563493788014
672,deformable_vit,K80,cifar100,57,1.9817483360130497
673,deformable_vit,K80,cifar10,57,0.6073974477418258
674,deformable_vit,K80,TinyImageNet,58,2.3963341076036158
675,deformable_vit,K80,cifar100,58,1.9732551416774917
676,deformable_vit,K80,cifar10,58,0.5903254139595768
677,deformable_vit,K80,TinyImageNet,59,2.366323299304596
678,deformable_vit,K80,cifar100,59,2.0061803042022692
679,deformable_vit,K80,cifar10,59,0.5777213404285919
680,deformable_vit,K80,TinyImageNet,60,2.3604543299096403
681,deformable_vit,K80,cifar100,60,1.9880599689264107
682,deformable_vit,K80,cifar10,60,0.5679348114551577
683,deformable_vit,K80,TinyImageNet,61,2.3809607767384695
684,deformable_vit,K80,cifar100,61,1.9380810068034284
685,deformable_vit,K80,cifar10,61,0.5876849310346461
686,deformable_vit,K80,TinyImageNet,62,2.3589488986219265
687,deformable_vit,K80,cifar100,62,1.9607516610983304
688,deformable_vit,K80,cifar10,62,0.5994208756508133
689,deformable_vit,K80,TinyImageNet,63,2.4030260228720253
690,deformable_vit,K80,cifar100,63,1.9625168776713988
691,deformable_vit,K80,cifar10,63,0.5876377317436713
692,deformable_vit,K80,TinyImageNet,64,2.372168994037137
693,deformable_vit,K80,cifar100,64,1.978670825596944
694,deformable_vit,K80,cifar10,64,0.5945893548653788
695,deformable_vit,K80,TinyImageNet,65,2.354282015861003
696,deformable_vit,K80,cifar100,65,1.9305151433362802
697,deformable_vit,K80,cifar10,65,0.631484344684901
698,deformable_vit,K80,TinyImageNet,66,2.3419327065563205
699,deformable_vit,K80,cifar100,66,1.9255568562881817
700,deformable_vit,K80,cifar10,66,0.5742184743204406
701,deformable_vit,K80,TinyImageNet,67,2.4110665475000084
702,deformable_vit,K80,cifar100,67,1.923974359889716
703,deformable_vit,K80,cifar10,67,0.62369535348
704,deformable_vit,K80,TinyImageNet,68,2.3730754028268954
705,deformable_vit,K80,cifar100,68,1.8931517496634431
706,deformable_vit,K80,cifar10,68,0.5882408099370133
707,deformable_vit,K80,TinyImageNet,69,2.3630037014995033
708,deformable_vit,K80,cifar100,69,1.887906248067527
709,deformable_vit,K80,cifar10,69,0.599998345528289
710,deformable_vit,K80,TinyImageNet,70,2.3806456137224448
711,deformable_vit,K80,cifar100,70,1.8669657368618047
712,deformable_vit,K80,cifar10,70,0.5623168703552317
713,deformable_vit,K80,TinyImageNet,71,2.355392820224583
714,deformable_vit,K80,cifar100,71,1.8747202019549911
715,deformable_vit,K80,cifar10,71,0.5965114312533095
716,deformable_vit,K80,TinyImageNet,72,2.3555211739464217
717,deformable_vit,K80,cifar100,72,1.8754038244286348
718,deformable_vit,K80,cifar10,72,0.6128912667468034
719,deformable_vit,K80,TinyImageNet,73,2.387289761821717
720,deformable_vit,K80,cifar100,73,1.859644815442103
721,deformable_vit,K80,cifar10,73,0.5819752223109452
722,deformable_vit,K80,TinyImageNet,74,2.356907095448523
723,deformable_vit,K80,cifar100,74,1.8613219715693707
724,deformable_vit,K80,cifar10,74,0.6111447453271392
725,deformable_vit,K80,TinyImageNet,75,2.3641758074104495
726,deformable_vit,K80,cifar100,75,1.861271698820759
727,deformable_vit,K80,cifar10,75,0.5658490640180908
728,deformable_vit,K80,TinyImageNet,76,2.3718381519554415
729,deformable_vit,K80,cifar100,76,1.8600461852536192
730,deformable_vit,K80,cifar10,76,0.5954113873594149
731,deformable_vit,K80,TinyImageNet,77,2.3433331099968258
732,deformable_vit,K80,cifar100,77,1.8525948712647364
733,deformable_vit,K80,cifar10,77,0.5844850944138062
734,deformable_vit,K80,TinyImageNet,78,2.36921313877987
735,deformable_vit,K80,cifar100,78,1.8353751123486048
736,deformable_vit,K80,cifar10,78,0.5894241338877129
737,deformable_vit,K80,TinyImageNet,79,2.3777555898657057
738,deformable_vit,K80,cifar100,79,1.8491773050642397
739,deformable_vit,K80,cifar10,79,0.6026973329934807
740,deformable_vit,K80,TinyImageNet,80,2.379865409303909
741,deformable_vit,K80,cifar100,80,1.8261497830987263
742,deformable_vit,K80,cifar10,80,0.5778235891373815
743,deformable_vit,K80,TinyImageNet,81,2.362338191903705
744,deformable_vit,K80,cifar100,81,1.846929818431179
745,deformable_vit,K80,cifar10,81,0.5842473855129207
746,deformable_vit,K80,TinyImageNet,82,2.3807596822252806
747,deformable_vit,K80,cifar100,82,1.8597112216724911
748,deformable_vit,K80,cifar10,82,0.5715453966709569
749,deformable_vit,K80,TinyImageNet,83,2.346889968743244
750,deformable_vit,K80,cifar100,83,1.8358343158567139
751,deformable_vit,K80,cifar10,83,0.5711503681079949
752,deformable_vit,K80,TinyImageNet,84,2.366637710478757
753,deformable_vit,K80,cifar100,84,1.822286014898259
754,deformable_vit,K80,cifar10,84,0.5797336059209689
755,deformable_vit,K80,TinyImageNet,85,2.345636763912841
756,deformable_vit,K80,cifar100,85,1.8255922226828494
757,deformable_vit,K80,cifar10,85,0.5585838514679903
758,deformable_vit,K80,TinyImageNet,86,2.4110338389479398
759,deformable_vit,K80,cifar100,86,1.7979039339385439
760,deformable_vit,K80,cifar10,86,0.5619235983115898
761,deformable_vit,K80,TinyImageNet,87,2.364234038631919
762,deformable_vit,K80,cifar100,87,1.7948704123205503
763,deformable_vit,K80,cifar10,87,0.6115048646216595
764,deformable_vit,K80,TinyImageNet,88,2.3429856830369316
765,deformable_vit,K80,cifar100,88,1.8043536646038585
766,deformable_vit,K80,cifar10,88,0.5913500769360148
767,deformable_vit,K80,TinyImageNet,89,2.3650353435422575
768,deformable_vit,K80,cifar100,89,1.801905004787471
769,deformable_vit,K80,cifar10,89,0.614592434269964
770,deformable_vit,K80,TinyImageNet,90,2.3545042804247838
771,deformable_vit,K80,cifar100,90,1.7785481618313195
772,deformable_vit,K80,cifar10,90,0.5994659436374972
773,deformable_vit,K80,TinyImageNet,91,2.33940142830321
774,deformable_vit,K80,cifar100,91,1.770119582575403
775,deformable_vit,K80,cifar10,91,0.5927338932150652
776,deformable_vit,K80,TinyImageNet,92,2.382261242901156
777,deformable_vit,K80,cifar100,92,1.7455287705693712
778,deformable_vit,K80,cifar10,92,0.6117394524785759
779,deformable_vit,K80,TinyImageNet,93,2.4059427237897126
780,deformable_vit,K80,cifar100,93,1.7543346901756747
781,deformable_vit,K80,cifar10,93,0.5827517725862246
782,deformable_vit,K80,TinyImageNet,94,2.3744350441786994
783,deformable_vit,K80,cifar100,94,1.732333157280483
784,deformable_vit,K80,cifar10,94,0.5880633921852648
785,deformable_vit,K80,TinyImageNet,95,2.366834584497039
786,deformable_vit,K80,cifar100,95,1.7295961866497347
787,deformable_vit,K80,cifar10,95,0.5882817349643791
788,deformable_vit,K80,TinyImageNet,96,2.37973386569105
789,deformable_vit,K80,cifar100,96,1.7424374573383115
790,deformable_vit,K80,cifar10,96,0.6013404301878433
791,deformable_vit,K80,TinyImageNet,97,2.3743773114121587
792,deformable_vit,K80,cifar100,97,1.7381690974796566
793,deformable_vit,K80,cifar10,97,0.5682439978170387
794,deformable_vit,K80,TinyImageNet,98,2.3767090011527983
795,deformable_vit,K80,cifar100,98,1.7659715299653174
796,deformable_vit,K80,cifar10,98,0.5603586082611117
797,deformable_vit,K80,TinyImageNet,99,2.3615474111290093
798,deformable_vit,K80,cifar100,99,1.7437027304215402
799,deformable_vit,K80,cifar10,99,0.5880433052794551
800,deformable_vit,P100,TinyImageNet,0,4.825075807772809
801,deformable_vit,V100,TinyImageNet,0,4.493463016725889
802,deformable_vit,P100,TinyImageNet,1,4.774586803422102
803,deformable_vit,V100,TinyImageNet,1,4.339939844405996
804,deformable_vit,P100,TinyImageNet,2,4.725047478993546
805,deformable_vit,V100,TinyImageNet,2,4.199080799909179
806,deformable_vit,P100,TinyImageNet,3,4.7042312596181075
807,deformable_vit,V100,TinyImageNet,3,4.026248618243538
808,deformable_vit,P100,TinyImageNet,4,4.623194624948896
809,deformable_vit,V100,TinyImageNet,4,3.8967639610157487
810,deformable_vit,P100,TinyImageNet,5,4.564971174702242
811,deformable_vit,V100,TinyImageNet,5,3.7916745448263325
812,deformable_vit,P100,TinyImageNet,6,4.460237443071299
813,deformable_vit,V100,TinyImageNet,6,3.696374945673991
814,deformable_vit,P100,TinyImageNet,7,4.377828499080227
815,deformable_vit,V100,TinyImageNet,7,3.5956062873285384
816,deformable_vit,P100,TinyImageNet,8,4.323218732512015
817,deformable_vit,V100,TinyImageNet,8,3.486632695333848
818,deformable_vit,P100,TinyImageNet,9,4.211916380327294
819,deformable_vit,V100,TinyImageNet,9,3.3935920567381723
820,deformable_vit,P100,TinyImageNet,10,4.144509652679086
821,deformable_vit,V100,TinyImageNet,10,3.3452947731963016
822,deformable_vit,P100,TinyImageNet,11,4.056357437054699
823,deformable_vit,V100,TinyImageNet,11,3.294076904234467
824,deformable_vit,P100,TinyImageNet,12,3.973734270651784
825,deformable_vit,V100,TinyImageNet,12,3.1735780504578894
826,deformable_vit,P100,TinyImageNet,13,3.8556144399582055
827,deformable_vit,V100,TinyImageNet,13,3.1158322397879523
828,deformable_vit,P100,TinyImageNet,14,3.8203682831938153
829,deformable_vit,V100,TinyImageNet,14,3.076597603308888
830,deformable_vit,P100,TinyImageNet,15,3.7237184429884227
831,deformable_vit,V100,TinyImageNet,15,3.0352487180155694
832,deformable_vit,P100,TinyImageNet,16,3.639348171145877
833,deformable_vit,V100,TinyImageNet,16,2.9547236972017257
834,deformable_vit,P100,TinyImageNet,17,3.588913407855429
835,deformable_vit,V100,TinyImageNet,17,2.9602346752179804
836,deformable_vit,P100,TinyImageNet,18,3.4951595135576183
837,deformable_vit,V100,TinyImageNet,18,2.91109843561242
838,deformable_vit,P100,TinyImageNet,19,3.4419128241810517
839,deformable_vit,V100,TinyImageNet,19,2.903627577350844
840,deformable_vit,P100,TinyImageNet,20,3.3643566026706173
841,deformable_vit,V100,TinyImageNet,20,2.901976469851181
842,deformable_vit,P100,TinyImageNet,21,3.3191127403491745
843,deformable_vit,V100,TinyImageNet,21,2.873672133497858
844,deformable_vit,P100,TinyImageNet,22,3.285798547995223
845,deformable_vit,V100,TinyImageNet,22,2.860426279045784
846,deformable_vit,P100,TinyImageNet,23,3.245868020757738
847,deformable_vit,V100,TinyImageNet,23,2.862934659011508
848,deformable_vit,P100,TinyImageNet,24,3.166075440445846
849,deformable_vit,V100,TinyImageNet,24,2.8240990023339783
850,deformable_vit,P100,TinyImageNet,25,3.145085310459265
851,deformable_vit,V100,TinyImageNet,25,2.835739561739915
852,deformable_vit,P100,TinyImageNet,26,3.1199499049668944
853,deformable_vit,V100,TinyImageNet,26,2.807919250952149
854,deformable_vit,P100,TinyImageNet,27,3.093841822097032
855,deformable_vit,V100,TinyImageNet,27,2.7877184046789316
856,deformable_vit,P100,TinyImageNet,28,3.060540906803946
857,deformable_vit,V100,TinyImageNet,28,2.8010555316205914
858,deformable_vit,P100,TinyImageNet,29,3.007682125142495
859,deformable_vit,V100,TinyImageNet,29,2.7591388569656567
860,deformable_vit,P100,TinyImageNet,30,2.9630355129055572
861,deformable_vit,V100,TinyImageNet,30,2.7514899605041534
862,deformable_vit,P100,TinyImageNet,31,2.9546898756748057
863,deformable_vit,V100,TinyImageNet,31,2.7239278114485836
864,deformable_vit,P100,TinyImageNet,32,2.921984965703076
865,deformable_vit,V100,TinyImageNet,32,2.7358705972221067
866,deformable_vit,P100,TinyImageNet,33,2.8848813791815995
867,deformable_vit,V100,TinyImageNet,33,2.669926197119342
868,deformable_vit,P100,TinyImageNet,34,2.821483936156526
869,deformable_vit,V100,TinyImageNet,34,2.662364883338734
870,deformable_vit,P100,TinyImageNet,35,2.8434584538503636
871,deformable_vit,V100,TinyImageNet,35,2.62180463730656
872,deformable_vit,P100,TinyImageNet,36,2.7823503903393876
873,deformable_vit,V100,TinyImageNet,36,2.611274151885228
874,deformable_vit,P100,TinyImageNet,37,2.7266383243346866
875,deformable_vit,V100,TinyImageNet,37,2.5873229996757736
876,deformable_vit,P100,TinyImageNet,38,2.7348958636595855
877,deformable_vit,V100,TinyImageNet,38,2.5763005148431386
878,deformable_vit,P100,TinyImageNet,39,2.71505767878508
879,deformable_vit,V100,TinyImageNet,39,2.5643649325487146
880,deformable_vit,P100,TinyImageNet,40,2.6741838453752806
881,deformable_vit,V100,TinyImageNet,40,2.56085539531248
882,deformable_vit,P100,TinyImageNet,41,2.6578495832914872
883,deformable_vit,V100,TinyImageNet,41,2.4875109285027985
